id_ords,data_provider,country,fault_type_id,fault_type,product_category,brand,repair_status,year_of_manufacture,product_age,event_date,repair_barrier_if_end_of_life,problem
rcint_27441,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,,,2020-01-04,,snoer weer in brengen. Demontage veertrommel is een crime. 
rcint_27446,Repair Café International,NLD,7,Dustbag/canister,Vacuum,Miele,Fixed,2017,3.0,2020-01-04,,Stof gaat naast de zak. Stofzakhouder niet juist geplaatst. Houder op z'n plek gezet. 
rcint_27457,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2013,7.0,2020-01-04,,rem v h snoer werkt niet. rem gemaakt. 
rcint_27461,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Fixed,2015,5.0,2020-01-04,,draadbreuk. draadbreuk. 
rcint_27465,Repair Café International,NLD,11,Internal damage,Vacuum,Dirt Devil,Fixed,2015,5.0,2020-01-04,,motortoerental gaat heen en weer. los contact. contact vast geknepen. 
rcint_27472,Repair Café International,NLD,13,Motor,Vacuum,Dyson,End of life,,,2020-01-04,,maakt lawaai. waarschijnlijk koolborstel. 
rcint_27474,Repair Café International,NLD,25,Poor data,Vacuum,Siemens,End of life,,,2020-01-04,,"ineens gestopt. nee, niet open gekregen. "
rcint_27475,Repair Café International,NLD,25,Poor data,Vacuum,Miele,End of life,,,2020-01-04,,"lampje wel aan, stofzuiger slaat niet aan. iets gebroken. "
rcint_2748,Repair Café International,NLD,4,Button/switch,Vacuum,Philips,Fixed,,,2017-10-14,,doet niets meer. Schakelaar met succes hersteld. 
rcint_27489,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,,,2020-01-04,,stekker kapot. nwe stekker aangezet. 
rcint_27506,Repair Café International,GBR,2,Blockage,Vacuum,Hoover,Fixed,,,2020-01-04,,Won't suck. Sponge blocking ducting. Disassembled and removed sponge. 
rcint_27523,Repair Café International,GBR,1,Accessories/attachments,Vacuum,Hoover,Repairable,,,2020-01-04,,head attachment broken. head no longer hinged to body. Bodge repair with two tie-wraps.... 
rcint_27545,Repair Café International,GBR,13,Motor,Vacuum,Unknown,End of life,,,2020-01-04,,Turns off intermittently. One of the two motor brushes had disintegrated. 
rcint_27553,Repair Café International,GBR,2,Blockage,Vacuum,Unknown,Repairable,,,2020-01-04,,Possibly blocked?. Drum was missing which needs to be attached for it to work. Informed them why it's not working. 
rcint_27591,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,,,2020-01-07,,doet het niet meer. snoer onderbroken vlakbij opwindhaspel. snoer ingekort. 
rcint_27600,Repair Café International,FRA,15,Power/battery,Vacuum,EC TECHNOLOGY,Repairable,,,2020-01-07,,S'arrète au bout de 20 minutes. Batterie faible. Changement de batterie à prévoir. 
rcint_27610,Repair Café International,NLD,11,Internal damage,Vacuum,Tristar,Repairable,2005,15.0,2020-01-09,,"doet het niet. electronica defect. apparaat werkt weer prima, alleen toerenregeling niet meer. "
rcint_27629,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2005,15.0,2020-01-10,,Kabelbreuk. Kabelbreuk. Onbekend. 
rcint_2763,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,AEG,Repairable,,,2017-10-17,,stofzuigerslang gescheurd. voorbereid om zelf te lijmen. 
rcint_27653,Repair Café International,NLD,10,Hose/tube/pipe,Vacuum,Philips,Repairable,,,2020-01-10,,stofzuigerslang. onderdeel bestellen. 
rcint_27685,Repair Café International,DEU,5,Cable/cord,Vacuum,Bosch,Fixed,,,2020-01-10,,"geht nicht an. Stecker defekt, Kabelbruch. neuen Stecker montiert, Kabelbruch nahe Motor beseitigt. "
rcint_27690,Repair Café International,NLD,5,Cable/cord,Vacuum,Bosch,End of life,2017,3.0,2020-01-11,,snoer. 
rcint_27698,Repair Café International,NLD,15,Power/battery,Vacuum,Unknown,End of life,,,2020-01-11,,batterij laadt niet op. batterijen defect. 
rcint_27714,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,End of life,,,2020-01-11,,snoer oproller werkt niet. veer afgebroken. 
rcint_27719,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,End of life,,,2020-01-11,,oprol automaat stuk. 
rcint_27723,Repair Café International,NLD,25,Poor data,Vacuum,Princess,Repairable,2019,1.0,2020-01-11,,"doet het niet. electronica, terug naar de winkel. "
rcint_27724,Repair Café International,NLD,5,Cable/cord,Vacuum,Siemens,End of life,,,2020-01-11,,oprolmechanisme blokkeert. 
rcint_27726,Repair Café International,NLD,5,Cable/cord,Vacuum,Unknown,End of life,,,2020-01-11,,stekker kapot. 
rcint_27736,Repair Café International,NLD,25,Poor data,Vacuum,AEG,End of life,,,2020-01-11,,doet het niet. 
rcint_27770,Repair Café International,NLD,16,Wheels/rollers,Vacuum,Miele,Fixed,,,2020-01-11,,Wieltje afgebroken. idem. Gaatje geboord en schroeg geplaatst. 
rcint_27774,Repair Café International,NLD,15,Power/battery,Vacuum,AEG,End of life,2010,10.0,2020-01-11,,Stopte ermee. Oplaadbare cellen kapot. 
rcint_2778,Repair Café International,NLD,25,Poor data,Vacuum,Rubi,Fixed,,,2017-10-17,,nieuw .... erin gezet. werkt nu weer op 1 stand. 
rcint_27783,Repair Café International,NLD,11,Internal damage,Vacuum,Dyson,End of life,,,2020-01-11,,Doet niets. Printbreuk motor module. 
rcint_27785,Repair Café International,NLD,11,Internal damage,Vacuum,Sebo,Fixed,2015,5.0,2020-01-11,,Doet niets. Schakelcircuit defect. Rechtstreeks doorverbonden. 
rcint_27787,Repair Café International,NLD,4,Button/switch,Vacuum,Miele,Fixed,2014,6.0,2020-01-11,,Defecte schakelaar. idem. Nieuwe unit. 
rcint_27815,Repair Café International,NLD,4,Button/switch,Vacuum,Philips,End of life,,,2020-01-11,,aan en uitknop doet het niet. Knop waarschijnlijk afgebroken. 
rcint_2782,Repair Café International,NLD,5,Cable/cord,Vacuum,Bestron,Fixed,2006,11.0,2017-10-17,,Kabelbreuk. Doet het niet meer. Snoer gerepareerd. 
rcint_27822,Repair Café International,NLD,2,Blockage,Vacuum,Miele,Fixed,,,2020-01-11,,Zuigt goed totdat mondstuk wordt gemonteerd. verstopping in slang. 
rcint_2783,Repair Café International,NLD,2,Blockage,Vacuum,Samsung,Fixed,2008,9.0,2017-10-17,,Vervuiling. Zuigt niet meer. 
rcint_27850,Repair Café International,DEU,13,Motor,Vacuum,Unknown,Fixed,,,2020-01-11,,Motorbürste dreht sich nicht. Kontakt defekt. Kontakte neu eingeklebt. 
rcint_27869,Repair Café International,DEU,2,Blockage,Vacuum,Unknown,End of life,,,2020-01-11,,Saugleistung gering. 
rcint_27874,Repair Café International,DEU,26,Other,Vacuum,Unknown,Repairable,,,2020-01-11,,"zerlegt, Bauteil fehlt. "
rcint_2792,Repair Café International,NLD,4,Button/switch,Vacuum,AEG,Fixed,2012,5.0,2017-10-17,,Schakelaar stuk. Gaat niet meer aan. Nieuwe schakelaar geplaatst. 
rcint_27929,Repair Café International,GBR,15,Power/battery,Vacuum,Vax,Repairable,,,2020-01-11,,Intermittently turns off. New battery required as when the voltage falls its shuts off. Showed Visitor where to get a new battery. 
rcint_27950,Repair Café International,GBR,5,Cable/cord,Vacuum,Bosch,Fixed,2015,5.0,2020-01-11,,Cord stuck. Adjusted after freeing up - challenging job. 
rcint_27953,Repair Café International,GBR,2,Blockage,Vacuum,Sebo,Fixed,,,2020-01-11,,Red light indicating blockage. Cleared and gave service advice. 
rcint_28014,Repair Café International,NLD,13,Motor,Vacuum,Dyson,Fixed,2004,16.0,2020-01-16,,aan/uit knop doet het niet. koolborstels defect (versleten). koolborstels vervangen. 
rcint_28018,Repair Café International,NLD,9,Filter,Vacuum,Miele,Fixed,1998,22.0,2020-01-16,,doet het niet zo goed. app. en filter en zuigmond vuil. alles goed schoongemaakt. 
rcint_28026,Repair Café International,NLD,13,Motor,Vacuum,AEG,End of life,,,2020-01-17,,Motor heeft kuren. 
rcint_28027,Repair Café International,NLD,5,Cable/cord,Vacuum,AEG,Fixed,,,2020-01-17,,"Gaat niet meer aan. Snoerbreuk, vlak bij de spoel. Stukje snoer vervangen. "
rcint_28048,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2016,4.0,2020-01-17,,Kabel rolt niet op. Rem defect. Rem gerepareerd. 
rcint_28089,Repair Café International,NLD,14,Overheating,Vacuum,Nilfisk,End of life,2010,10.0,2020-01-17,,komt rook bovenuit. motor verbrand. 
rcint_28109,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,,,2020-01-18,,doet het niet meer. snoer ingekort bij oprol automaat. 
rcint_28112,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,Fixed,,,2020-01-18,,kortsluiting. ontstoringscondensator maakt sluiting. ontstoringscondensator verwijderd. 
rcint_28121,Repair Café International,NLD,13,Motor,Vacuum,Daewoo,End of life,,,2020-01-18,,hield er plotseling mee op. motor stuk. 
rcint_28128,Repair Café International,NLD,25,Poor data,Vacuum,Miele,Repairable,,,2020-01-18,,"geluid steeds zachter en toen : stop. niet onderzocht, bezoeker had te weinig tijd. Komt volgende keer terug. verwezen naar volgende bijeenkomst RC. "
rcint_28180,Repair Café International,GBR,15,Power/battery,Vacuum,Bosch,Repairable,,,2020-01-18,,cordless battery not charging. batteries need replacing. 
rcint_2820,Repair Café International,NLD,5,Cable/cord,Vacuum,Bestron,Fixed,,,2017-10-21,,"Snoerbreuk. Motor draait niet. Stekker vervangen, snoer doorgemeten. "
rcint_28225,Repair Café International,GBR,4,Button/switch,Vacuum,Numatic,Fixed,,,2020-01-18,,would not turn on. Cleared switch by hitting it!. 
rcint_2823,Repair Café International,NLD,11,Internal damage,Vacuum,Princess,Fixed,2007,10.0,2017-10-21,,"Kabel loopt niet lekker. Doorverbonden, sleepcontacten waren verbrand. "
rcint_28243,Repair Café International,USA,2,Blockage,Vacuum,Unknown,Fixed,,,2020-01-18,,clogged. 
rcint_28264,Repair Café International,USA,2,Blockage,Vacuum,Unknown,Fixed,,,2020-01-18,,clogged. unclogged. 
rcint_283,Repair Café International,NLD,13,Motor,Vacuum,Dyson,End of life,1999,18.0,2017-02-09,,Motor kapot. Doet niets. 
rcint_28318,Repair Café International,CAN,25,Poor data,Vacuum,Unknown,Fixed,1984,36.0,2020-01-22,,Test. 
rcint_28319,Repair Café International,FRA,15,Power/battery,Vacuum,Bosch,Repairable,2000,20.0,2020-01-22,,s'arrète au bout de quelques  minutes. 
rcint_28336,Repair Café International,NLD,13,Motor,Vacuum,Expression,Fixed,,,2020-01-23,,doet het niet. koolborstels. koolborstels vervangen + motor schoongemaakt (waaier). 
rcint_28382,Repair Café International,NLD,13,Motor,Vacuum,Siemens,Fixed,2016,4.0,2020-01-25,,na herrie open en schoon gemaakt daarna defect. metaaldeeltje in motor; verwijderd. metaaldeeltje verwijderd. 
rcint_28385,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2010,10.0,2020-01-25,,doet het niet. Draadbreuk bij stekker. Stekker vervangen. 
rcint_28415,Repair Café International,NLD,25,Poor data,Vacuum,Electrolux,End of life,2005,15.0,2020-01-25,,Stof. 
rcint_28424,Repair Café International,NLD,26,Other,Vacuum,AEG,Repairable,2000,20.0,2020-01-25,,Loopt te lang door na uitzetten. Geen probleem gevonden / is normaal voor deze stofzuiger. 
rcint_28484,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Repairable,2005,15.0,2020-01-25,,doet het opeens niet meer. draadbreuk bij stekker. klant koopt zelf stekker en zet die er aan. 
rcint_28492,Repair Café International,NLD,5,Cable/cord,Vacuum,Siemens,Fixed,,,2020-01-25,,snoer zit vast. verkeerd opgerold binnenin. opengemaakt en snoer ontward. 
rcint_28508,Repair Café International,NLD,3,Brush,Vacuum,Hover,End of life,2015,5.0,2020-01-25,,Slijtage. Borstel versleten. 
rcint_2854,Repair Café International,NLD,11,Internal damage,Vacuum,Philips,Fixed,2010,7.0,2017-10-22,,"Slijtage. Draadbreuk. Eigenlijk niets, geen gebreken gevonden. "
rcint_28542,Repair Café International,NLD,11,Internal damage,Vacuum,Miele,End of life,2018,2.0,2020-01-25,,reset niet. Fout in electronica. 
rcint_28565,Repair Café International,NLD,8,External damage,Vacuum,Miele,Fixed,,,2020-01-25,,Stopt. Min Max regeling. Min Max regeling doorverbonden. 
rcint_28572,Repair Café International,NLD,5,Cable/cord,Vacuum,AEG,Fixed,2009,11.0,2020-01-25,,Los contact of kabelbreuk. Kabelbreuk bij oprolmechanisme. Doorverbonden. 
rcint_28583,Repair Café International,NLD,12,Liquid damage,Vacuum,Bosch,End of life,,,2020-01-25,,vastgelopen door vochtschade. 
rcint_28588,Repair Café International,NLD,2,Blockage,Vacuum,AEG,Fixed,,,2020-01-25,,zuigt niet meer. stofzuigerslang zat verstopt. 
rcint_28593,Repair Café International,NLD,15,Power/battery,Vacuum,Elektrolux,End of life,,,2020-01-25,,"einig vermogen, soms geen stroom. "
rcint_28602,Repair Café International,NLD,11,Internal damage,Vacuum,Philips,Fixed,2012,8.0,2020-01-25,,"doorgebrand contact, kromgetrokken snoer. verbrand contact. "
rcint_28687,Repair Café International,CAN,11,Internal damage,Vacuum,Unknown,End of life,2017,3.0,2020-01-25,,doesn't turn on. broken circuit component IC. 
rcint_28707,Repair Café International,FRA,13,Motor,Vacuum,Duovac performance,Repairable,1997,23.0,2020-01-25,,Fait beaucoup de bruit + odur de br√ªlé. √âtincelle + bruit => Cache plastique mal fixé. Cache plastique mal fixé. Brosser un peu le moteur. 
rcint_28713,Repair Café International,FRA,11,Internal damage,Vacuum,Philips,Fixed,2010,10.0,2020-01-25,,interucteur qui marche plus. Contact secteur. 
rcint_28715,Repair Café International,FRA,11,Internal damage,Vacuum,Rowenta,Fixed,2015,5.0,2020-01-25,,Faux contact. Enrouleur fatiguer. 
rcint_28717,Repair Café International,FRA,11,Internal damage,Vacuum,Philips,Fixed,2014,6.0,2020-01-25,,"Ne s'allume plus. Coupure au connecteur, soudure refaire. "
rcint_28763,Repair Café International,NLD,13,Motor,Vacuum,Nilfisk,Fixed,,,2020-01-28,,startknop?. koolborstels bleven hangen. gangbaar gemaakt. 
rcint_28769,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,End of life,,,2020-01-29,,oprolmechanisme. 
rcint_2881,Repair Café International,NLD,5,Cable/cord,Vacuum,Philips,Fixed,2000,17.0,2017-10-23,,Kablebreuk. Kabelbreuk. Nieuwe stekker aangezet. 
rcint_28824,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2008,12.0,2020-01-30,,stekker in stofzuiger en hij doet het niet. kabelbreuk. kabel gerepareerd. 
rcint_28833,Repair Café International,NLD,5,Cable/cord,Vacuum,Dirt Devil,Fixed,,,2020-01-30,,snoer kapot. reparatie snoer. 
rcint_28844,Repair Café International,NLD,15,Power/battery,Vacuum,Electrolux,Fixed,2009,11.0,2020-01-30,,doet het niet. batterijen moeten vervangen worden. 
rcint_28845,Repair Café International,NLD,15,Power/battery,Vacuum,Electrolux,Repairable,2009,11.0,2020-01-30,,stop en aan. batterijen moeten vervangen worden. batterijen moeten vervangen worden. 
rcint_28851,Repair Café International,NLD,25,Poor data,Vacuum,Miele,End of life,2018,2.0,2020-01-31,,Onbekend. Onbekend. 
rcint_28867,Repair Café International,NLD,25,Poor data,Vacuum,Electrolux,End of life,2009,11.0,2020-01-31,,na rood signaal poef. 
rcint_28882,Repair Café International,NLD,13,Motor,Vacuum,Rowenta,Fixed,2018,2.0,2020-02-01,,nieuw onderdeel monteren. motor vervangen. 
rcint_289,Repair Café International,NLD,11,Internal damage,Vacuum,Hitachi,Fixed,2010,7.0,2017-02-09,,Contact gesoldeerd. Los contact?. 
rcint_28932,Repair Café International,NLD,15,Power/battery,Vacuum,Philips,End of life,,,2020-02-01,,werkt niet. NiCad accu's versleten. 
rcint_28945,Repair Café International,NLD,5,Cable/cord,Vacuum,Unknown,Repairable,2016,4.0,2020-02-01,,snoer. draadbreuk. nieuw snoer kopen en terug komen. 
rcint_2895,Repair Café International,NLD,13,Motor,Vacuum,Miele,Fixed,,,2017-10-26,,motor probleem. doet het niet. motor vervangen. 
rcint_28952,Repair Café International,NLD,13,Motor,Vacuum,Philips,End of life,,,2020-02-01,,doet niets. motor defect. 
rcint_28980,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,,,2020-02-01,,valt steeds uit. snoer. snoer vervangen. 
rcint_2899,Repair Café International,NLD,25,Poor data,Vacuum,Galileo,Fixed,,,2017-10-26,,verwaarlozing. doet het niet. schoongemaakt en nagelopen. 
rcint_28992,Repair Café International,NLD,11,Internal damage,Vacuum,Samsung,Fixed,2015,5.0,2020-02-01,,doet niets. loskontact. vast gesoldeerd. 
rcint_2900,Repair Café International,NLD,25,Poor data,Vacuum,AFK,Fixed,,,2017-10-26,,onbekend. doet het niet. schoongemaakt. 
rcint_29017,Repair Café International,NLD,5,Cable/cord,Vacuum,Miele,Fixed,2013,7.0,2020-02-01,,"hij doet niks meer. kabelbreuk, snoer ingekort. "
rcint_29043,Repair Café International,NLD,11,Internal damage,Vacuum,Philips,End of life,2000,20.0,2020-02-01,,zekering slaat door als hij aangezet wordt. 
rcint_29051,Repair Café International,NLD,9,Filter,Vacuum,Samsung,Fixed,,,2020-02-01,,"hij zuigt niet meer, hij blaast. filterhuis gerepareerd. "
rcint_29053,Repair Café International,NLD,5,Cable/cord,Vacuum,Unknown,Repairable,,,2020-02-01,,doet het niet. nieuwe stekker erop zetten. 
rcint_29057,Repair Café International,NLD,13,Motor,Vacuum,Siemens,End of life,2017,3.0,2020-02-01,,doet helemaal niets. motor doorgebrand. 
rcint_29081,Repair Café International,NLD,11,Internal damage,Vacuum,Edwards,Fixed,,,2020-02-01,,onderdelen moeten vervangen. sleepcontact afgebroken. sleepcontact  vervangen. 
rcint_29083,Repair Café International,NLD,11,Internal damage,Vacuum,Jumbo,Fixed,2001,19.0,2020-02-01,,los draadje. draadjes vastgezet. 
rcint_29100,Repair Café International,NLD,15,Power/battery,Vacuum,Dyson,Fixed,,,2020-02-01,,Hij doet het 10 tellen en dan gaat ie uit. Doet het weer zonder duidelijke reden. 
rcint_29112,Repair Café International,NLD,26,Other,Vacuum,Philips,Fixed,2015,5.0,2020-02-01,,Maakt veel lawaai. Moertje in de waaier. Moertje uit de waaier gevist. 
rcint_29125,Repair Café International,NLD,25,Poor data,Vacuum,Philips,Fixed,2013,7.0,2020-02-01,,ging niet aan. niets gevonden. niets. 
rcint_29131,Repair Café International,NLD,15,Power/battery,Vacuum,Philips,End of life,2016,4.0,2020-02-01,,laadt niet op. gebroken contactpen. 
rcint_29152,Repair Café International,NLD,5,Cable/cord,Vacuum,Electrolux,End of life,,,2020-02-01,,Snoer heeft defect. 
rcint_29154,Repair Café International,NLD,15,Power/battery,Vacuum,Unknown,End of life,,,2020-02-01,,"Geen contact, laadt niet op. "
rcint_29171,Repair Café International,NLD,3,Brush,Vacuum,Unknown,Fixed,,,2020-02-01,,"Borstel werkt niet goed. Los gemaakt en opnieuw gemonteerd, zeer moeilijk weer in elkaar te zetten. "
rcint_29238,Repair Café International,GBR,10,Hose/tube/pipe,Vacuum,Sebo,Fixed,,,2020-02-01,,flex damaged. Shortened flex. 
rcint_29242,Repair Café International,GBR,3,Brush,Vacuum,Dyson,Fixed,,,2020-02-01,,"carpet beater not spinning. Removed carpet beater, cleaned & oiled bearings. "
rcint_29264,Repair Café International,GBR,2,Blockage,Vacuum,Dyson,Fixed,,,2020-02-01,,cuts out. cleaned filters and unblocked hoses. 
rcint_29272,Repair Café International,GBR,4,Button/switch,Vacuum,Siemens,Fixed,,,2020-02-01,,Switch is faulty - will not stay on. Switch is not the original and the method of holding the switch in place was flawed. Moved the switch to be correctly located beneath the pressure point under the foot switch. 
rcint_29283,Repair Café International,GBR,3,Brush,Vacuum,Vax,Fixed,2018,2.0,2020-02-01,,"Brush is stuck in the brush head. Washer seized in brush head. Cleaned out, new washer put in, lubricated. "
